parents,has_nurs,form,children,housing,finance,social,health,Class
usual,proper,incomplete,A,convenient,convenient,nonprob,priority,priority
usual,proper,incomplete,A,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,incomplete,A,convenient,convenient,slightly_prob,recommended,very_recom
usual,proper,incomplete,A,convenient,convenient,slightly_prob,priority,priority
usual,proper,incomplete,A,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,incomplete,A,convenient,convenient,problematic,recommended,priority
usual,proper,incomplete,A,convenient,convenient,problematic,priority,priority
usual,proper,incomplete,A,convenient,convenient,problematic,not_recom,not_recom
usual,proper,incomplete,A,convenient,inconv,nonprob,recommended,very_recom
usual,proper,incomplete,A,convenient,inconv,nonprob,priority,priority
usual,proper,incomplete,A,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,incomplete,A,convenient,inconv,slightly_prob,recommended,very_recom
usual,proper,incomplete,A,convenient,inconv,slightly_prob,priority,priority
usual,proper,incomplete,A,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,incomplete,A,convenient,inconv,problematic,recommended,priority
usual,proper,incomplete,A,convenient,inconv,problematic,priority,priority
usual,proper,incomplete,A,convenient,inconv,problematic,not_recom,not_recom
usual,proper,incomplete,A,less_conv,convenient,nonprob,recommended,very_recom
usual,proper,incomplete,A,less_conv,convenient,nonprob,priority,priority
usual,proper,incomplete,A,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,incomplete,A,less_conv,convenient,slightly_prob,recommended,very_recom
usual,proper,incomplete,A,less_conv,convenient,slightly_prob,priority,priority
usual,proper,incomplete,A,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,incomplete,A,less_conv,convenient,problematic,recommended,priority
usual,proper,incomplete,A,less_conv,convenient,problematic,priority,priority
usual,proper,incomplete,A,less_conv,convenient,problematic,not_recom,not_recom
usual,proper,incomplete,A,less_conv,inconv,nonprob,recommended,very_recom
usual,proper,incomplete,A,less_conv,inconv,nonprob,priority,priority
usual,proper,incomplete,A,less_conv,inconv,nonprob,not_recom,not_recom
usual,proper,incomplete,A,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,incomplete,A,less_conv,inconv,slightly_prob,priority,priority
usual,proper,incomplete,A,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,proper,incomplete,A,less_conv,inconv,problematic,recommended,priority
usual,proper,incomplete,A,less_conv,inconv,problematic,priority,priority
usual,proper,incomplete,A,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,incomplete,A,critical,convenient,nonprob,recommended,priority
usual,proper,incomplete,A,critical,convenient,nonprob,priority,priority
usual,proper,incomplete,A,critical,convenient,nonprob,not_recom,not_recom
usual,proper,incomplete,A,critical,convenient,slightly_prob,recommended,priority
usual,proper,incomplete,A,critical,convenient,slightly_prob,priority,priority
usual,proper,incomplete,A,critical,convenient,slightly_prob,not_recom,not_recom
usual,proper,incomplete,A,critical,convenient,problematic,recommended,priority
usual,proper,incomplete,A,critical,convenient,problematic,priority,priority
usual,proper,incomplete,A,critical,convenient,problematic,not_recom,not_recom
usual,proper,incomplete,A,critical,inconv,nonprob,recommended,priority
usual,proper,incomplete,A,critical,inconv,nonprob,priority,priority
usual,proper,incomplete,A,critical,inconv,nonprob,not_recom,not_recom
usual,proper,incomplete,A,critical,inconv,slightly_prob,recommended,priority
usual,proper,incomplete,A,critical,inconv,slightly_prob,priority,priority
usual,proper,incomplete,A,critical,inconv,slightly_prob,not_recom,not_recom
usual,proper,incomplete,A,critical,inconv,problematic,recommended,priority
usual,proper,incomplete,A,critical,inconv,problematic,priority,priority
usual,proper,incomplete,A,critical,inconv,problematic,not_recom,not_recom
usual,proper,incomplete,B,convenient,convenient,nonprob,recommended,very_recom
usual,proper,incomplete,B,convenient,convenient,nonprob,priority,priority
usual,proper,incomplete,B,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,incomplete,B,convenient,convenient,slightly_prob,recommended,very_recom
usual,proper,incomplete,B,convenient,convenient,slightly_prob,priority,priority
usual,proper,incomplete,B,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,incomplete,B,convenient,convenient,problematic,recommended,priority
usual,proper,incomplete,B,convenient,convenient,problematic,priority,priority
usual,proper,incomplete,B,convenient,convenient,problematic,not_recom,not_recom
usual,proper,incomplete,B,convenient,inconv,nonprob,recommended,priority
usual,proper,incomplete,B,convenient,inconv,nonprob,priority,priority
usual,proper,incomplete,B,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,incomplete,B,convenient,inconv,slightly_prob,recommended,priority
usual,proper,incomplete,B,convenient,inconv,slightly_prob,priority,priority
usual,proper,incomplete,B,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,incomplete,B,convenient,inconv,problematic,recommended,priority
usual,proper,incomplete,B,convenient,inconv,problematic,priority,priority
usual,proper,incomplete,B,convenient,inconv,problematic,not_recom,not_recom
usual,proper,incomplete,B,less_conv,convenient,nonprob,recommended,priority
usual,proper,incomplete,B,less_conv,convenient,nonprob,priority,priority
usual,proper,incomplete,B,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,incomplete,B,less_conv,convenient,slightly_prob,recommended,priority
usual,proper,incomplete,B,less_conv,convenient,slightly_prob,priority,priority
usual,proper,incomplete,B,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,incomplete,B,less_conv,convenient,problematic,recommended,priority
usual,proper,incomplete,B,less_conv,convenient,problematic,priority,priority
usual,proper,incomplete,B,less_conv,convenient,problematic,not_recom,not_recom
usual,proper,incomplete,B,less_conv,inconv,nonprob,recommended,priority
usual,proper,incomplete,B,less_conv,inconv,nonprob,priority,priority
usual,proper,incomplete,B,less_conv,inconv,nonprob,not_recom,not_recom
usual,proper,incomplete,B,less_conv,inconv,slightly_prob,recommended,priority
usual,proper,incomplete,B,less_conv,inconv,slightly_prob,priority,priority
usual,proper,incomplete,B,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,proper,incomplete,B,less_conv,inconv,problematic,recommended,priority
usual,proper,incomplete,B,less_conv,inconv,problematic,priority,priority
usual,proper,incomplete,B,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,incomplete,B,critical,convenient,nonprob,recommended,priority
usual,proper,incomplete,B,critical,convenient,nonprob,priority,priority
usual,proper,incomplete,B,critical,convenient,nonprob,not_recom,not_recom
usual,proper,incomplete,B,critical,convenient,slightly_prob,recommended,priority
usual,proper,incomplete,B,critical,convenient,slightly_prob,priority,priority
usual,proper,incomplete,B,critical,convenient,slightly_prob,not_recom,not_recom
usual,proper,incomplete,B,critical,convenient,problematic,recommended,priority
usual,proper,incomplete,B,critical,convenient,problematic,priority,priority
usual,proper,incomplete,B,critical,convenient,problematic,not_recom,not_recom
usual,proper,incomplete,B,critical,inconv,nonprob,recommended,priority
usual,proper,incomplete,B,critical,inconv,nonprob,priority,priority
usual,proper,incomplete,B,critical,inconv,nonprob,not_recom,not_recom
usual,proper,incomplete,B,critical,inconv,slightly_prob,recommended,priority
usual,proper,incomplete,B,critical,inconv,slightly_prob,priority,priority
usual,proper,incomplete,B,critical,inconv,slightly_prob,not_recom,not_recom
usual,proper,incomplete,B,critical,inconv,problematic,recommended,priority
usual,proper,incomplete,B,critical,inconv,problematic,priority,priority
usual,proper,incomplete,B,critical,inconv,problematic,not_recom,not_recom
usual,proper,incomplete,C,convenient,convenient,nonprob,recommended,very_recom
usual,proper,incomplete,C,convenient,convenient,nonprob,priority,priority
usual,proper,incomplete,C,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,incomplete,C,convenient,convenient,slightly_prob,recommended,very_recom
usual,proper,incomplete,C,convenient,convenient,slightly_prob,priority,priority
usual,proper,incomplete,C,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,incomplete,C,convenient,convenient,problematic,recommended,priority
usual,proper,incomplete,C,convenient,convenient,problematic,priority,priority
usual,proper,incomplete,C,convenient,convenient,problematic,not_recom,not_recom
usual,proper,incomplete,C,convenient,inconv,nonprob,recommended,priority
usual,proper,incomplete,C,convenient,inconv,nonprob,priority,priority
usual,proper,incomplete,C,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,incomplete,C,convenient,inconv,slightly_prob,recommended,priority
usual,proper,incomplete,C,convenient,inconv,slightly_prob,priority,priority
usual,proper,incomplete,C,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,incomplete,C,convenient,inconv,problematic,recommended,priority
usual,proper,incomplete,C,convenient,inconv,problematic,priority,priority
usual,proper,incomplete,C,convenient,inconv,problematic,not_recom,not_recom
usual,proper,incomplete,C,less_conv,convenient,nonprob,recommended,priority
usual,proper,incomplete,C,less_conv,convenient,nonprob,priority,priority
usual,proper,incomplete,C,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,incomplete,C,less_conv,convenient,slightly_prob,recommended,priority
usual,proper,incomplete,C,less_conv,convenient,slightly_prob,priority,priority
usual,proper,incomplete,C,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,incomplete,C,less_conv,convenient,problematic,recommended,priority
usual,proper,incomplete,C,less_conv,convenient,problematic,priority,priority
usual,proper,incomplete,C,less_conv,convenient,problematic,not_recom,not_recom
usual,proper,incomplete,C,less_conv,inconv,nonprob,recommended,priority
usual,proper,incomplete,C,less_conv,inconv,nonprob,priority,priority
usual,proper,incomplete,C,less_conv,inconv,nonprob,not_recom,not_recom
usual,proper,incomplete,C,less_conv,inconv,slightly_prob,recommended,priority
usual,proper,incomplete,C,less_conv,inconv,slightly_prob,priority,priority
usual,proper,incomplete,C,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,proper,incomplete,C,less_conv,inconv,problematic,recommended,priority
usual,proper,incomplete,C,less_conv,inconv,problematic,priority,priority
usual,proper,incomplete,C,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,incomplete,C,critical,convenient,nonprob,recommended,priority
usual,proper,incomplete,C,critical,convenient,nonprob,priority,priority
usual,proper,incomplete,C,critical,convenient,nonprob,not_recom,not_recom
usual,proper,incomplete,C,critical,convenient,slightly_prob,recommended,priority
usual,proper,incomplete,C,critical,convenient,slightly_prob,priority,priority
usual,proper,incomplete,C,critical,convenient,slightly_prob,not_recom,not_recom
usual,proper,incomplete,C,critical,convenient,problematic,recommended,priority
usual,proper,incomplete,C,critical,convenient,problematic,priority,priority
usual,proper,incomplete,C,critical,convenient,problematic,not_recom,not_recom
usual,proper,incomplete,C,critical,inconv,nonprob,recommended,priority
usual,proper,incomplete,C,critical,inconv,nonprob,priority,priority
usual,proper,incomplete,C,critical,inconv,nonprob,not_recom,not_recom
usual,proper,incomplete,C,critical,inconv,slightly_prob,recommended,priority
usual,proper,incomplete,C,critical,inconv,slightly_prob,priority,priority
usual,proper,incomplete,C,critical,inconv,slightly_prob,not_recom,not_recom
